State,County,Latitude,Longitude
Alabama,Bullock County,32.100554221446885,-85.7156972223035
Illinois,Livingston County,40.891557886957095,-88.55771580761271
Ohio,Preble County,39.74152706365841,-84.64801466339742
Ohio,Jackson County,39.01967218917568,-82.61838293903222
Texas,Harris County,29.857282226683484,-95.39231573943869
Massachusetts,Middlesex County,42.485536844485125,-71.39174398380707
Unknown,Vega Baja Municipio,18.455700849528345,-66.39660301388979
Texas,Dawson County,32.74252609927937,-101.94768444057729
New York,Ontario County,42.8528441577309,-77.2998159933425
Alabama,Autauga County,32.53492017367085,-86.64274923980699
Kansas,Miami County,38.56358322318307,-94.83805697255752
Georgia,Dodge County,32.172182448750355,-83.16839997804168
New York,Cortland County,42.59500715035829,-76.07026690621683
Georgia,Camden County,30.9225028688938,-81.63638793712143
Michigan,Washtenaw County,42.253225348679216,-83.83877050787653
Indiana,Lagrange County,41.642606233388044,-85.4264979039534
Texas,Pecos County,30.78106050961033,-102.72357033180597
Georgia,Peach County,32.568791735780465,-83.82686367325887
Georgia,White County,34.64639057589535,-83.74710821482473
Georgia,Jefferson County,33.05484414053217,-82.41815144962811
Wisconsin,Oconto County,44.99853230714256,-88.22058514083558
Texas,Nacogdoches County,31.615952196553838,-94.61586919283845
Rhode Island,Washington County,41.39649561081736,-71.61965743685572
Washington,Okanogan County,48.54871530614698,-119.74085638136604
Washington,Spokane County,47.62075245516272,-117.40397172421135
Wisconsin,Forest County,45.667320751699535,-88.77039486486244
Wisconsin,Sawyer County,45.8799717898734,-91.14466487487842
New Jersey,Hudson County,40.73075415654247,-74.07617761704523
Ohio,Stark County,40.81391881308752,-81.3656253254953
Texas,Guadalupe County,29.583050999508455,-97.94858473253757
Washington,Island County,48.16289703700866,-122.57526295393623
West Virginia,Jefferson County,39.307616586488486,-77.86273598660209
Virginia,Prince William County,38.701591798363026,-77.47768510760207
Pennsylvania,Chester County,39.973148743635186,-75.74844094524926
West Virginia,Mercer County,37.40551502242033,-81.11144446288225
Tennessee,Roane County,35.8478552209774,-84.52324217935397
Washington,Clallam County,48.11029171785933,-123.93421390717073
Washington,Stevens County,48.39910673536197,-117.85519371599996
Iowa,Van Buren County,40.753234321096166,-91.94997829085293
Nebraska,Gosper County,40.51482052540851,-99.83070429248988
Mississippi,Monroe County,33.892241503471254,-88.48046690830654
Florida,Escambia County,30.527199878401596,-87.31435712687588
Texas,Tarrant County,32.77192351830741,-97.29113115536497
Maryland,Prince George'S County,38.82951264000325,-76.84729244668249
Virginia,Scott County,36.714282908280715,-82.60292226486528
Texas,Jackson County,28.954244232814517,-96.57768091396092
Oklahoma,Love County,33.94986109971112,-97.24412302992712
Georgia,Twiggs County,32.66720144019605,-83.42708353267761
Ohio,Mahoning County,41.01463786517197,-80.77629943875992
Alabama,Macon County,32.38597369411668,-85.69266866145242
Illinois,Wayne County,38.42956116508968,-88.42561379191791
Texas,Swisher County,34.53038499058697,-101.7350268458146
Missouri,Osage County,38.46036507916365,-91.86183795611534
Illinois,Kane County,41.93885594257728,-88.42863809830673
California,El Dorado County,38.778737043011695,-120.52465107026065
South Carolina,Kershaw County,34.33879887079722,-80.59021842436914
North Carolina,Gates County,36.44494357008219,-76.70052665245957
Colorado,Otero County,37.902701725466926,-103.71644568476738
Oregon,Douglas County,43.28534623542894,-123.17955686290072
Pennsylvania,Monroe County,41.05806890167309,-75.33952565736887
Arkansas,Newton County,35.91998479307489,-93.21782355561955
North Dakota,Cavalier County,48.77228672940394,-98.46483612240415
Oklahoma,Noble County,36.38859957622452,-97.23050663551231
Kansas,Gove County,38.91609555312089,-100.48290474053572
Louisiana,Pointe Coupee Parish,30.709490771448216,-91.60084654115504
Nebraska,Gage County,40.26192969493907,-96.68944144239303
Alabama,St. Clair County,33.715730567392406,-86.31459538235666
Mississippi,Scott County,32.40637986525986,-89.53763795971628
Georgia,Dougherty County,31.53337402432831,-84.21625368089916
Indiana,Harrison County,38.19504142741744,-86.11143092849015
Idaho,Bonner County,48.300025002242926,-116.60106137478614
Georgia,Catoosa County,34.90365740780168,-85.13824702050945
Louisiana,Lasalle Parish,31.67678596532956,-92.16044410285969
Maine,Waldo County,44.48524694361731,-69.12188078193877
Maryland,Howard County,39.250717504660045,-76.93119502992876
Utah,Salt Lake County,40.66730740553574,-111.92360576028484
Florida,Monroe County,25.039136353163347,-81.36419095712853
Ohio,Tuscarawas County,40.44094507854352,-81.4737522163672
Connecticut,Capitol Planning Region,41.818510692757975,-72.57205006530225
Connecticut,Greater Bridgeport Planning Region,41.18513236406265,-73.20851149188772
Connecticut,Lower Connecticut River Valley Planning Region,41.42072125474199,-72.49228625227391
Connecticut,Naugatuck Valley Planning Region,41.52315152998767,-73.08604214008467
Connecticut,Northeastern Connecticut Planning Region,41.82697445560869,-71.97692529511384
Connecticut,Northwest Hills Planning Region,41.846919601791946,-73.2212147809892
Connecticut,South Central Connecticut Planning Region,41.29447042847549,-72.83366611181374
Connecticut,Southeastern Connecticut Planning Region,41.484789463948125,-72.1007273360993
Connecticut,Western Connecticut Planning Region,41.281004257665074,-73.44703554232045
New York,Richmond County,40.56187953975237,-74.13839363255073
Ohio,Highland County,39.184740337340635,-83.60097208824257
Minnesota,Lake Of The Woods County,48.771278941933005,-94.90453166777223
Idaho,Bingham County,43.21655805097133,-112.39807852176683
Unknown,Cabo Rojo Municipio,18.023161826786776,-67.18575859465409
Unknown,Humacao Municipio,18.133208318709116,-65.78779422287275
Unknown,Juncos Municipio,18.223517539109576,-65.90889780153655
South Carolina,Greenville County,34.894064374103586,-82.37062025875986
South Dakota,Lyman County,43.8958183934281,-99.84738551051771
Wisconsin,Trempealeau County,44.30397012167663,-91.35845474188233
California,Yolo County,38.68666875010504,-121.90111769592794
Texas,Sterling County,31.827879201721974,-101.05000803876796
Texas,Winkler County,31.850044565435674,-103.04816905547507
South Dakota,Jackson County,43.6942207428646,-101.62813721248031
Utah,Sevier County,38.74777584660386,-111.80451738079552
Virginia,Charles City County,37.35435057593392,-77.05912776279149
Alabama,Choctaw County,32.01961077822923,-88.2632012732688
Indiana,Knox County,38.689134060687984,-87.41799312745006
Nebraska,Dawson County,40.86993609386363,-99.819565692599
Kansas,Ford County,37.69170363022369,-99.88794237827342
North Dakota,Williams County,48.34367524809615,-103.48018588744213
North Dakota,Cass County,46.93296427692158,-97.24802101301171
Illinois,Hardin County,37.518233102601485,-88.26678236889883
Nebraska,Arthur County,41.56890275520175,-101.69582979928742
Texas,Frio County,28.8678175883388,-99.108266782933
Iowa,Johnson County,41.67152485272258,-91.58810188976942
Kansas,Neosho County,37.55848541002372,-95.30679231287928
Kentucky,Greenup County,38.54564995386359,-82.92227467521026
Kansas,Linn County,38.21227189720176,-94.84293197549403
Utah,Garfield County,37.85489224829784,-111.44326890215262
Nevada,Eureka County,39.983892023628094,-116.26855959827725
Nebraska,Hayes County,40.524782358449485,-101.0618439179417
Colorado,Phillips County,40.59388431971573,-102.35757960041344
Arkansas,Calhoun County,33.558068784003794,-92.50302286195226
Alaska,Fairbanks North Star Borough,64.80776615639442,-146.56542285472725
Kentucky,Henderson County,37.795749320024065,-87.57301672592473
Mississippi,Holmes County,33.12351449471099,-90.09205061219888
Mississippi,Oktibbeha County,33.424953135424666,-88.87930516236136
Unknown,Ceiba Municipio,18.268383204209208,-65.55925438637172
Unknown,Corozal Municipio,18.30431954382947,-66.32789663572756
Montana,Fergus County,47.26357985624521,-109.2244851493383
Maryland,Garrett County,39.52889470880279,-79.27299328309886
Louisiana,Webster Parish,32.71346176458906,-93.33504628636395
Michigan,Hillsdale County,41.88776749035618,-84.5929278042429
Kentucky,Logan County,36.859698781403004,-86.8789382361797
South Dakota,Custer County,43.677634540218214,-103.45155597041625
New Hampshire,Merrimack County,43.29749625678564,-71.68027646165434
Pennsylvania,York County,39.91995827532996,-76.72651405939716
North Carolina,Rutherford County,35.40259562822561,-81.91983346235324
South Dakota,Beadle County,44.414480503116955,-98.27810961292666
Alabama,Cullman County,34.131941071070905,-86.8676194632721
Georgia,Douglas County,33.701864040468294,-84.76794778042681
Nebraska,Johnson County,40.392631564737805,-96.26509688475947
North Carolina,Washington County,35.83926464252964,-76.56930988759986
South Dakota,Jones County,43.96060828778913,-100.68971981597866
North Carolina,Anson County,34.97378944168406,-80.1027120263681
Alaska,Haines Borough,59.075972783910636,-135.4701794290903
North Dakota,Billings County,47.023584090653834,-103.37630493296447
Nebraska,Antelope County,42.176903466078116,-98.06668529996365
Missouri,Gasconade County,38.440867094682204,-91.50793342924703
Kentucky,Butler County,37.2072808080431,-86.68175555991796
Unknown,St. John Island,18.327581949299937,-64.7377153692801
Wyoming,Campbell County,44.248338590169574,-105.54831341414923
Georgia,Morgan County,33.59082491664443,-83.49238230087228
Arkansas,Cross County,35.29573594770494,-90.7711517560914
Arkansas,Phillips County,34.42748780960846,-90.8488187702929
Louisiana,St. James Parish,30.026980012984197,-90.79308571769492
California,Yuba County,39.26900765371811,-121.3512627386563
Alabama,Shelby County,33.26427014896337,-86.66063854334399
Colorado,Ouray County,38.155497180214574,-107.76931682032453
New Mexico,Curry County,34.5741917793728,-103.34702971158332
Oklahoma,Washita County,35.290367263002864,-98.99222330685835
North Carolina,Orange County,36.06111891682348,-79.12064911587619
Indiana,Pulaski County,41.04183210783889,-86.6987792615739
Michigan,Benzie County,44.644587466995574,-86.30062620044008
New York,Erie County,42.758233985551755,-78.77965183786512
Maryland,Montgomery County,39.13636214736124,-77.20423732599654
Virginia,Manassas Park City,38.77096317742791,-77.44297107581785
Virginia,Arlington County,38.878583455701396,-77.10097153477173
Virginia,Carroll County,36.73155407715406,-80.73390251588596
Missouri,St. Charles County,38.78194606275496,-90.67493708082742
California,San Benito County,36.60570589635114,-121.07499552385454
Maryland,Queen Anne'S County,39.0376284097806,-76.0850360056144
Kansas,Brown County,39.826498917970866,-95.56421965580674
Georgia,Bulloch County,32.396814176942634,-81.7431781408867
Kentucky,Floyd County,37.55710850939408,-82.74570414240381
Montana,Broadwater County,46.332423969121905,-111.49548665432354
Georgia,Wheeler County,32.1170652349443,-82.72459326783304
North Carolina,Craven County,35.11768582104169,-77.08200383698704
Missouri,Holt County,40.09443064592925,-95.21551219899875
Texas,Lipscomb County,36.277716908366386,-100.27311543794558
Oregon,Columbia County,45.94378144722124,-123.08825567896007
South Carolina,Florence County,34.02449098847469,-79.7029792060001
North Dakota,Mountrail County,48.201315055488024,-102.35568555675539
Utah,Washington County,37.280416921032725,-113.50467371546617
Montana,Big Horn County,45.42338239049688,-107.48985253735732
Pennsylvania,Elk County,41.42512118921059,-78.64907217679432
Nebraska,Sioux County,42.48772738111586,-103.75887968584412
Mississippi,Covington County,31.633218210316087,-89.55262882008267
Unknown,Moca Municipio,18.37794399264529,-67.08076172430053
Indiana,Brown County,39.19621115926044,-86.22737480309532
Indiana,Clark County,38.4772178378565,-85.7071337563654
Kentucky,Boyle County,37.62436022429128,-84.86682036897159
Kentucky,Estill County,37.692481452518955,-83.96433021415528
Texas,Collingsworth County,34.96488392383475,-100.27006592126645
Texas,Colorado County,29.62082093157993,-96.52627535259913
Illinois,Grundy County,41.28510320835914,-88.41849565043222
Minnesota,Lincoln County,44.412596416666304,-96.26708730778073
Georgia,Evans County,32.156762959579915,-81.88688462238642
Texas,Wise County,33.215899566671844,-97.65446211407182
Alaska,Bethel Census Area,60.84901078323897,-160.1958335718882
Georgia,Webster County,32.046853316921165,-84.55109528375594
Georgia,Jones County,33.02513316831349,-83.56052416952618
Georgia,Gwinnett County,33.96192064834299,-84.0235709726048
Wisconsin,Polk County,45.46141991070439,-92.44139599055278
Wisconsin,Green County,42.680009053451315,-89.60222195522357
Unknown,Orocovis Municipio,18.214904083922473,-66.43398849789897
New York,Putnam County,41.426720983807314,-73.74951003550139
Virginia,Newport News City,37.0760498245095,-76.51645966188245
Colorado,Bent County,37.95508557747025,-103.07170457054852
Oklahoma,Jackson County,34.587970968250964,-99.4147585084667
Montana,Sanders County,47.674788392541295,-115.13330995986445
Texas,Glasscock County,31.869462705348187,-101.52080219053003
Arkansas,Franklin County,35.512369572743516,-93.89056801305954
Oklahoma,Major County,36.31164752052626,-98.53595141201336
Tennessee,Montgomery County,36.49685807530822,-87.3828870787475
Washington,Pend Oreille County,48.53231867606191,-117.2740015868704
North Dakota,Mclean County,47.606950873857926,-101.32180400861255
Oregon,Hood River County,45.51906297128558,-121.65116321819444
Iowa,Wright County,42.733119442893155,-93.73514500514693
Texas,Shelby County,31.792408943230324,-94.14501755951781
Missouri,Crawford County,37.97637687382766,-91.30396127847892
Virginia,Bath County,38.058688826421005,-79.74106191589006
Minnesota,Otter Tail County,46.40882161069211,-95.70804469472183
Louisiana,Plaquemines Parish,29.380664773553704,-89.4819188333749
Mississippi,Pontotoc County,34.22544215170335,-89.03740967029502
Louisiana,Morehouse Parish,32.82021628673711,-91.80178337134018
Kentucky,Bullitt County,37.970075765924555,-85.69585703909992
